title,label,label_score
mui sumut buka suara bolu meranti penuh syarat standar jamin halal,non-clickbait,0
peras modus tangkap narkoba oknum polisi aman,non-clickbait,0
skenario tipu canggih warga medan hilang rpjuta,clickbait,1
fenomena payung awan puncak rinjani gerhana jelas ilmiah,clickbait,1
guru honorer bu ning tinggal toilet sekolah,non-clickbait,0
lihat istri tetangga pakai baju seksi tugas linmas ken masuk,clickbait,1
perut tendang emakemak brayan bengkel begal warga laku,clickbait,1
semangat bu ani yudhoyono sutopo pulang,clickbait,1
gelombang panas ekstrem bikin lampu mobil lampu lalulintas leleh,clickbait,1
cobacoba psk langgan pertama suami,clickbait,1
bos pabrik korek api tangkap hotel bintang nggak urus izin bayar pajak,clickbait,1
ationg aniaya wartawan bebas lokasi judi aktif puasa,clickbait,1
jokowi prabowo sandi negarawan sejati,non-clickbait,0
jabat kemenpora fortuner garagara pajero sport nggak kejar menteri,clickbait,1
kapolres tembak debt collector sita motor jalan leasingnya proses,clickbait,1
manfaat mandi pakai air dingin sehat,clickbait,1
aplikasi edit foto wajib smartphone,clickbait,1
bos judi aniaya wartawan kunjung tangkap polisi sibuk pilpres,clickbait,1
protes honor milu ratus polisi bakar ban ruang polres segel,non-clickbait,0
pulang kerja dengar suara desah enak pas masuk rumah,clickbait,1
owner diskotek tangkap bos judi aniaya wartawan bebas,clickbait,1
innalillahi pabrik mancis binjai bakar puluh jenazah gosong tumpuk,clickbait,1
milik manajer pabrik mancis bakar langkat,clickbait,1
duga korupsi kpu rp t lapor kpk rinciannya,clickbait,1
anak susul ibu pabrik sekolah tiada,clickbait,1
aku mantan kerja pabrik korek api pintu kunci nyuri,clickbait,1
wartawan korban beringas aparat aman pukul hapus rekam,clickbait,1
guru usu wali kota gagal medan kota layak huni,non-clickbait,0
kapolri anggota nggak tangkap bos judi ationg,clickbait,1
caleg golkar sumut sikut gelembung suara,clickbait,1
tega pabrik minyak goreng medan pecat karyawan jelang lebaran,clickbait,1
surprise harga tiket jepang murah jakartapekanbaru,clickbait,1
intip seru acara bukber usaha it baik indonesia,clickbait,1
innalillahi bu ani tinggal dunia moga husnul khotimah,clickbait,1
hajar pendekar silat kasat reskrim paksa opname minggu,clickbait,1
merinding makna tulis ustadz arifin ilham,clickbait,1
menggebugebu proyek rel medanaceh mangkrak,clickbait,1
miris nampak kondisi agung hercules,clickbait,1
kapoldasu ultimatum warga tanjung mulia nggak dokumen angkat kaki,clickbait,1
distro medan bobol maling jaket ojol ratus kaos gambar kartun lewong,clickbait,1
ppdb online manual ribet emakemak darah awak bang,clickbait,1
gubsu tempel larang terima parcel pagar rumah dinas,non-clickbait,0
tukang pijat bunuh anak namorambe alas bikin baca emosi,clickbait,1
bkkbn lgbt musuh utama bangun langgar atur agama,clickbait,1
perwira polisi tuduh brigjend tni nyuri hp prajurit tni langsung turun,clickbait,1
temu mayat geger warga langkat polisi kait,clickbait,1
lebaran langkat macet parah km,clickbait,1
dinding air terjun longsor warga marelan renang tewas,non-clickbait,0
tragedi bakar pabrik mancis sang hangus peluk anak,clickbait,1
indonesia import ampas makan nila rp triliun,non-clickbait,0
garagara letak hape kulkas rumah hangus,clickbait,1
minum teh hangat bayar rp polisi ngamuk gue usir,clickbait,1
gubernur kalteng tembak edar narkoba,clickbait,1
tabrak kereta api kualanamu cewek medan lecet sikit,clickbait,1
awat honor staf bawaslu kompak nyabu kamar mayat,clickbait,1
kali niduri abg cantik pria dor duluan survey lokasi,clickbait,1
ngaku polisi ancam warga disabilitas pake pistol emakemak gemetar takut,clickbait,1
kronologis anak penggal kepala ayah putus nias,clickbait,1
ledak tabung gas hangus komplek rumah tni kebun lada,non-clickbait,0
istri tua istri muda rebut waris suami pilih gantung,clickbait,1
perempuan bawa anjing masjid resmi sangka noda agama,non-clickbait,0
pakai ilmu hitam remaja hasil gasak motor,clickbait,1
gawat sangking cemar air danau toba bikin anak autis,clickbait,1
tau curi ajar sergai bunuh perkosa emakemak,clickbait,1
panas bakar hutan aceh guyur hujan es kelereng,clickbait,1
dor laku curanmor badan nang ngompol,clickbait,1
pkb nasdem golkar ppp pdip pusing,clickbait,1
komplot rampok nyaru tugas leasing goni polres sergai,clickbait,1
ketik monyet cukur rambut google muncul foto jokowi pangkas biang,clickbait,1
sangking miskin nek amur jerit sakit lapar dera,clickbait,1
walhi lahan indonesia asai investor,clickbait,1
cewek sma simalungun genjot kali warung udah hamil lapor polisi,clickbait,1
si bodat serah perawan pacar teman gilir,clickbait,1
nasehat sinshe titipapan hindar minum kopi makan daging pergi,non-clickbait,0
begal sadis medan tangkap daftar sepmor curi,clickbait,1
iq sederhana bikin sukses,clickbait,1
siapsiap jalan tol kota medan dilaunching rute,clickbait,1
cemburu istri istri gantung tali putus gagal mati deh,clickbait,1
nyamar emak emak daster polisi hasil tangkap begal sadis,clickbait,1
aktivis ham temu fakta keri pidato jokowi,clickbait,1
atur bikin ijazah sd smp negeri medan ditandatangani kasek,clickbait,1
krisis air bersih lebak luas camat,non-clickbait,0
disbudpar kota malang panggil manajemen museum bentoel,non-clickbait,0
puskeshaji layan kunjung jamaah haji,non-clickbait,0
bottas serah incar gelar juara f,non-clickbait,0
capim kpk calon komisioner wajib teken kontrak politik,non-clickbait,0
tumbang serbia argentina semi final fiba wold cup,non-clickbait,0
puisi zaman batu abadi nisan kota kuno turki,non-clickbait,0
denda paksa langgar k kota bandung,non-clickbait,0
api jahanam makan harta anak yatim,clickbait,1
anggar dpr tambah rp miliar,non-clickbait,0
ojek daring saing ecommerce sehat,clickbait,1
hadap era digital ojk gandeng otoritas uang korsel,non-clickbait,0
lentera anak puji audisi purwokerto citra djarum,non-clickbait,0
kpk cegah ketua fraksi golkar,non-clickbait,0
guru pekanbaru kolaps akibat asap,non-clickbait,0
thareq habibie sehat stabil,non-clickbait,0
kominfo cepat lompat digital picu marak hoaks,non-clickbait,0
nama umar khayyam abadi angkasa,clickbait,1
desa rohingya myanmar hancur gedung perintah,non-clickbait,0
mpr haluan negara beda gbhn orde,non-clickbait,0
dagestan gunung pencil hasil tarung mma,non-clickbait,0
organda angkut revitalisasi,non-clickbait,0
jk surpres revisi uu kpk kirim dpr,non-clickbait,0
kuliah libur mahasiswa riau korban kabut asap,non-clickbait,0
keluarga rencana bawa habibie obat negeri,non-clickbait,0
wapres jk jenguk habibie rspad,non-clickbait,0
orang mulia,clickbait,1
stasiun lrt bandung raya bangun kota cimahi,non-clickbait,0
dodi apresiasi kerja dprd muba laksana tugas,non-clickbait,0
sandiaga respons gabung gerindra,non-clickbait,0
masinton kritik capim kpk lengkap data,non-clickbait,0
revisi buku didik bpip diskusi sejarawan,non-clickbait,0
indonesia terima tuding sebab asap malaysia,non-clickbait,0
subscriber youtube blackpink salip one direction,non-clickbait,0
tni bantu pln hindar blackout,non-clickbait,0
siswi smk kota bandung tusuk masuk sekolah,non-clickbait,0
ustaz yusuf mansur tan sosok peduli umat,non-clickbait,0
kak seto kagum anakanak muba responnya cepat,non-clickbait,0
amat kontrak politik capim kpk bentuk intimidasi,non-clickbait,0
media turki rilis transkrip audio rinci bunuh khashoggi,non-clickbait,0
kali kabupaten bekas bersih,non-clickbait,0
aburizal sehat habibie pagi,non-clickbait,0
tnipln teken kerja aman sistem ketenagalistrikan,non-clickbait,0
kendara langgar ganjilgenap,non-clickbait,0
ka rail clinic sambang wilayah banyumas,non-clickbait,0
batan pasok daya pltn mobil listrik ramah lingkung,non-clickbait,0
manchester city skuat mahal eropa,non-clickbait,0
jonan tegur pln blackout,non-clickbait,0
doa sandiaga habibie,non-clickbait,0
anak yatim,clickbait,1
fahri harap partai gelora resmi deklarasi,non-clickbait,0
kemenhub evaluasi tarif ojek daring bulan,non-clickbait,0
gunung slamet status waspada,non-clickbait,0
ragam ekstrakulikuler pesantren al kaaffah kuningan,non-clickbait,0
kadishub luas ganjilgenap turun polusi,non-clickbait,0
kritik donald trump john legend haus puji,non-clickbait,0
kivlan jalan sidang milik senpi ilegal pn jakpus,non-clickbait,0
pemkab purwakarta ketat awas kerja migran,non-clickbait,0
pupr tetap rencana strategis bangun infrastruktur,non-clickbait,0
douglas costa darah juventus,clickbait,1
habibie isu tinggal adik ulah orang iseng,non-clickbait,0
lam parlemen asing campur urus hong kong,non-clickbait,0
neta s pane ipw jelekjelekkan kpk dpr,clickbait,1
hiu paus tutul dampar pantai lumajang,non-clickbait,0
jk poin revisi uu kpk tuju perintah,non-clickbait,0
garuda panggil sriwijaya air copot direktur utama,non-clickbait,0
kemendes promosi kopi nusantara sail nias,non-clickbait,0
kabar gabung partai gelora fahri,clickbait,1
indonesia ujung jari,clickbait,1
investasi timur rendah bkpm bentuk komisi khusus,non-clickbait,0
kabut asap siswi sma kalbar lari puskesmas,non-clickbait,0
jejak industri kertas dunia islam,non-clickbait,0
revisi uu kpk civitas lipi presiden taruh reputasi,non-clickbait,0
arief poyuono revisi uu kpk tolak,non-clickbait,0
utang lunas poin biar uang aman,clickbait,1
tidur siang kali minggu kurang serang jantung,non-clickbait,0
investor oki urus izin daerah sulit bupati raja,non-clickbait,0
ayatayat alquran yatim pahala asuh,clickbait,1
desa peran sentra produksi tani pangan,non-clickbait,0
mantan sekutu erdogan bentuk partai saing,non-clickbait,0
latih persib putar otak akal krisis striker lap,non-clickbait,0
batas gaji main liga spanyol barca rp t madrid t,non-clickbait,0
pertamina pasti kesiap pasok avtur bijb kertajati,non-clickbait,0
jokowi janji palapa ring timur selesai,non-clickbait,0
hut bri agro sedia hadiah ratus juta rupiah,non-clickbait,0
jk dewan awas anggap rugi kpk,non-clickbait,0
selundup ekor burung dokumen gagal,non-clickbait,0
gaspol cyberjeck operasi indonesia,non-clickbait,0
ratus kader pks kabupaten tangerang undur,non-clickbait,0
tunggu besar honor kpps kpud usul nphd pilkada,non-clickbait,0
bakar hutan paksa ratus warga australia ungsi,non-clickbait,0
kenal batik lokatmala khas sukabumi,non-clickbait,0
dukung alir ribu dosen tolak revisi uu kpk,non-clickbait,0
bus tabrak motor tinggal sragen,non-clickbait,0
rumours over habibie s passed away just hoax,non-clickbait,0
tanggap turis inggris mitos gunung kemukus,clickbait,1
sesal kaya miliarder dunia,clickbait,1
polisi ancam keluar red notice veronica koman,non-clickbait,0
perempuan peran bangun,non-clickbait,0
cucu anak damping habibie rumah sakit,non-clickbait,0
zaniolo kes tawar gabung spurs,non-clickbait,0
maki semangat revisi uu kpk tegak hukum,non-clickbait,0
tawar ponsel lipat out of the box usaha tantang samsung huawei,clickbait,1
jokowi tuju usul mekar wilayah papua,non-clickbait,0
kompensasi blackout pln cair begni cek,clickbait,1
iur bpjs rs siap ruang rawat,non-clickbait,0
aksi sosial cinta royal enfiled pulau dewata,clickbait,1
produk highend trio legion lenovo baru,clickbait,1
enam miliarder derma rahasia,clickbait,1
massa pro kontra revisi uu kpk datang gedung dpr ri,non-clickbait,0
ihsg prediksi,non-clickbait,0
raksasa transportasi online bungojek sasar kota lapis,non-clickbait,0
art tinggal gigit anjing polisi periksa enam saksi,non-clickbait,0
ibas pimpin bekal caleg pilih demokrat,non-clickbait,0
hamdan zoelva bj habibie komunikasi,non-clickbait,0
spanyol menang sergio ramos tampil kali,non-clickbait,0
aplikasi gocar instant dukung bandara smart airport,non-clickbait,0
angelina jolie rencana anak,clickbait,1
naik jual ecer juli topang promo diskon,non-clickbait,0
bea cukai parepare gelar donor darah,non-clickbait,0
muka lintas agama dukung kpk,non-clickbait,0
jokowi janji bangun istana presiden papua,non-clickbait,0
grup uang korsel guyur rp miliar indonesia,non-clickbait,0
sby jenguk habibie,non-clickbait,0
manfaat jeda internasional,clickbait,1
trump tensi indiapakistan reda,non-clickbait,0
televisi k gratis orang kaya seasia,clickbait,1
pejetski indonesia juara p aquacross amerika,non-clickbait,0
survei rkuu nilai bawa jabar,non-clickbait,0
uu ban serep emil sila nilai,non-clickbait,0
startup berani ancam bisnis alibaba,clickbait,1
museum bentoel prima jual,clickbait,1
smp labschool cibubur gelar pesantren tsar ashabul kahfi,non-clickbait,0
anies kondisi sehat habibie berat,non-clickbait,0
malaysia tawar bantu padam bakar hutan indonesia,non-clickbait,0
pantai mustika jadi sentra kuliner lobster,non-clickbait,0
barapa bayar khabib nurmagomedov kalah poirier,clickbait,1
curi mobil dinas emil duga indikasi orang,non-clickbait,0
pimpin inovatif jeff bezos vs elon musk juara,clickbait,1
kabut asap ganggu terbang bandara banjarmasin,non-clickbait,0
anis mata fahri hamzah gabung partai gelora,non-clickbait,0
perang narkoba guatemala kirim tentara batas,non-clickbait,0
dt peduli laznas chevron gelar thibbun nabawi,non-clickbait,0
jual online toko hasil jual ribu donat,clickbait,1
trump tolak datang ungsi korban badai bahama,non-clickbait,0
kadispenad rspad kondisi habibie siang,non-clickbait,0
nissan terra note adopsi teknologi epower,clickbait,1
paman presiden jokowi nyalon pilkades sragen,non-clickbait,0
dpr gelar dengar dapat masyarakat capim kpk,non-clickbait,0
bea cukai aman vape ilegal wonosobo,non-clickbait,0
uni eropa bantu ekonomi kuba,non-clickbait,0
mahasiswa papua lapor duga teror ular,non-clickbait,0
sleman terap evoting pilkades serentak,non-clickbait,0
kualitas udara buruk jambi panjang libur sekolah,non-clickbait,0
krisis global sentimen negatif gera ihsg,non-clickbait,0
sinergi bumn hadir provinsi pulau bangka belitung,non-clickbait,0
fasilitas kite bantu ikm banyuwangi ekspor china,non-clickbait,0
polo olah raga kelas raja catat sejarawan,non-clickbait,0
jet pribadi aset mahal milik mark zuckerberg,clickbait,1
asap pekanbaru pekat jarak pandang meter,non-clickbait,0
jempol loew gnabry jerman bekuk irlandia utara,clickbait,1
qatar bangun gaza palestina rp miliar bulan,non-clickbait,0
jack ma pensiun ganti,clickbait,1
kondusif daerah papua akses internet,clickbait,1
fifin wanita tangguh jaga lp nusakambangan,non-clickbait,0
polda jatim telusur teror lempar ular asrama papua,non-clickbait,0
as ancam beli minyak iran,non-clickbait,0
harga sayur anjlok tani sayur lembang jerit,clickbait,1
mandiri sekuritas catat imbal hasil pasar sun persen,non-clickbait,0
imf timbang kandidat tunggal kristalina georgieva,non-clickbait,0
buntut sanksi as iran kaya uranium,non-clickbait,0
donald trump bangun dinasti politik keluarga,non-clickbait,0
pemkab bekas bentuk forum tangan sampah sungai,non-clickbait,0
tahan perempuan palestina penjara israel tingkat,non-clickbait,0
desasdesus habibie wafat hoaks,non-clickbait,0
netanyahu tuding iran rahasia senjata nuklir,non-clickbait,0
dprd target wagub pilih,non-clickbait,0
ceo big hit lagu populer bts,clickbait,1
hadap ferguson khabib nurmagomedov,clickbait,1
masuk usaha baik adaro pacu kerja,non-clickbait,0
puluh mahasiswa asing ajar budaya indonesia umm,non-clickbait,0
simon ultimatum skuat garuda,non-clickbait,0
alas pbnu gandeng livi zheng sutradara film the santri,clickbait,1
cerita kolaborasi raja islam lawan portugis ntt,clickbait,1
gubernur saran bentuk asrama nusantara,non-clickbait,0
distribusi tutup elpiji kg nilai batas wacana,non-clickbait,0
harga batu bara acu september dolar as ton,non-clickbait,0
teknik plating harap dongkrak jual perak,non-clickbait,0
rekor dunia usia lahir bayi kembar,non-clickbait,0
tim davis indonesia lawan selandia,non-clickbait,0
habis uang cari suaka kalideres,non-clickbait,0
bangun olah sampah sunter november,non-clickbait,0
mobil listrik vw rusak pasar,non-clickbait,0
guru siswa mtsn bogor raih harga pramuka,non-clickbait,0
tekan sampah fesyen gera permak pakai gulir,non-clickbait,0
daftar usaha indonesia baik seasia pasifik,clickbait,1
cegah resesi ojk tindak atas sektor uang,non-clickbait,0
otw nikah novel asma nadia jodoh,clickbait,1
indosat lelang unit menara dana segar,non-clickbait,0
kemenkes picu tinggi angka mati haji,non-clickbait,0
perang dagang ekspor taiwan tumbuh,non-clickbait,0
agustus psn nila rp triliun rampung,non-clickbait,0
